date,campaign_id,campaign_name,campaign_profile,channel,region,device,impressions,clicks,conversions,spend,revenue,budget,ctr_sql,cvr_sql,cpa_sql,roi_sql,budget_utilization,anomaly_flag,rolling_spend_mean_7,rolling_ctr_mean_7,rolling_cvr_mean_7,rolling_roi_mean_7,spend_spike_flag,ctr_drop_flag,cvr_drop_flag,negative_roi_flag,python_anomaly_score,python_anomaly_label
2024-03-16,9,Campaign_9,efficient_low_scale,Display,North,Tablet,11754,701,131,512.39,11346.86,654.06,0.0596,0.1869,3.91,21.14,0.7834,,617.9242857142857,0.0566,0.15425714285714287,14.37142857142857,0,0,0,0,0,Normal
2024-03-17,9,Campaign_9,efficient_low_scale,Display,North,Tablet,19807,1498,229,1072.84,23234.09,1343.11,0.0756,0.1529,4.68,20.66,0.7988,,660.7171428571429,0.05725714285714286,0.15261428571428573,15.732857142857142,0,0,0,0,0,Normal
2024-03-18,9,Campaign_9,efficient_low_scale,Display,North,Tablet,10219,281,69,342.03,8618.67,685.22,0.0275,0.2456,4.96,24.2,0.4992,CTR Drop,658.1585714285715,0.0553,0.16395714285714286,16.382857142857144,0,1,0,0,1,Moderate
2024-03-19,9,Campaign_9,efficient_low_scale,Display,North,Tablet,13983,1037,176,1242.11,14531.45,1595.25,0.0742,0.1697,7.06,10.7,0.7786,,797.9142857142857,0.05965714285714286,0.1708857142857143,16.217142857142857,0,0,0,0,0,Normal
2024-03-20,9,Campaign_9,efficient_low_scale,Display,North,Tablet,10459,701,135,829.86,15407.25,987.42,0.067,0.1926,6.15,17.57,0.8404,,792.7942857142856,0.062,0.1735,17.29285714285714,0,0,0,0,0,Normal
2024-03-21,9,Campaign_9,efficient_low_scale,Display,North,Tablet,16283,657,82,525.79,9033.03,638.83,0.0403,0.1248,6.41,16.18,0.8231,,765.9514285714284,0.0579,0.17174285714285714,17.34285714285714,0,1,0,0,1,Moderate
2024-03-22,9,Campaign_9,efficient_low_scale,Display,North,Tablet,9375,737,104,733.95,7817.36,899.6,0.0786,0.1411,7.06,9.65,0.8159,,751.2814285714286,0.0604,0.17337142857142857,17.157142857142855,0,0,0,0,0,Normal
2024-03-23,9,Campaign_9,efficient_low_scale,Display,North,Tablet,13368,793,113,1333.09,8085.58,1634.74,0.0593,0.1425,11.8,5.07,0.8155,Spend Spike,868.5242857142857,0.06035714285714285,0.16702857142857144,14.861428571428572,0,0,0,0,0,Normal
2024-03-24,9,Campaign_9,efficient_low_scale,Display,North,Tablet,8247,530,80,604.82,6511.68,682.95,0.0643,0.1509,7.56,9.77,0.8856,,801.6642857142857,0.058742857142857145,0.1667428571428571,13.305714285714286,0,0,0,0,0,Normal
2024-03-25,9,Campaign_9,efficient_low_scale,Display,North,Tablet,5945,371,44,245.9,5406.52,313.94,0.0624,0.1186,5.59,20.99,0.7833,,787.9314285714285,0.06372857142857143,0.1486,12.847142857142856,0,0,0,0,0,Normal
2024-03-26,9,Campaign_9,efficient_low_scale,Display,North,Tablet,9194,708,113,799.82,14097.42,980.14,0.077,0.1596,7.08,16.63,0.816,,724.7471428571429,0.06412857142857144,0.14715714285714285,13.694285714285714,0,0,0,0,0,Normal
2024-03-27,9,Campaign_9,efficient_low_scale,Display,North,Tablet,11758,493,66,607.58,6417.68,728.97,0.0419,0.1339,9.21,9.56,0.8335,,692.9928571428572,0.06054285714285714,0.13877142857142857,12.549999999999999,0,1,0,0,1,Moderate
2024-03-28,9,Campaign_9,efficient_low_scale,Display,North,Tablet,10933,450,81,594.69,7839.28,794.57,0.0412,0.18,7.34,12.18,0.7484,,702.8357142857143,0.06067142857142858,0.14665714285714285,11.97857142857143,0,1,0,0,1,Moderate
2024-03-29,9,Campaign_9,efficient_low_scale,Display,North,Tablet,12216,614,113,810.28,13211.5,908.88,0.0503,0.184,7.17,15.3,0.8915,,713.74,0.05662857142857143,0.15278571428571427,12.785714285714286,0,0,0,0,0,Normal
2024-03-30,9,Campaign_9,efficient_low_scale,Display,North,Tablet,11319,692,119,741.92,11348.1,875.74,0.0611,0.172,6.23,14.3,0.8472,,629.2871428571428,0.05688571428571428,0.157,14.104285714285714,0,0,0,0,0,Normal
2024-01-01,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12805,600,110,692.58,11368.75,833.18,0.0469,0.1833,6.3,15.42,0.8312,,,,,,0,0,0,0,0,Normal
2024-01-02,10,Campaign_10,efficient_low_scale,Display,South,Mobile,11165,732,107,970.26,11260.91,1176.39,0.0656,0.1462,9.07,10.61,0.8248,,,,,,0,0,0,0,0,Normal
2024-01-03,10,Campaign_10,efficient_low_scale,Display,South,Mobile,11731,511,81,414.15,9190.52,547.95,0.0436,0.1585,5.11,21.19,0.7558,,692.3299999999999,0.05203333333333334,0.16266666666666665,15.74,0,0,0,0,0,Normal
2024-01-04,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12758,673,90,532.68,8557.03,628.64,0.0528,0.1337,5.92,15.06,0.8474,,652.4175,0.052225,0.155425,15.57,0,0,0,0,0,Normal
2024-01-05,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12938,703,129,640.04,15190.77,722.55,0.0543,0.1835,4.96,22.73,0.8858,,649.942,0.05264,0.16104000000000002,17.002,0,0,0,0,0,Normal
2024-01-06,10,Campaign_10,efficient_low_scale,Display,South,Mobile,8752,447,76,580.5,5509.9,721.46,0.0511,0.17,7.64,8.49,0.8046,,638.3683333333333,0.05238333333333334,0.16253333333333334,15.583333333333334,0,0,0,0,0,Normal
2024-01-07,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12376,769,124,864.62,10414.92,1017.95,0.0621,0.1612,6.97,11.05,0.8494,,670.6899999999999,0.053771428571428574,0.16234285714285715,14.935714285714285,0,0,0,0,0,Normal
2024-01-08,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12260,824,112,1021.07,13236.41,1195.56,0.0672,0.1359,9.12,11.96,0.8541,,717.6171428571428,0.056671428571428574,0.15557142857142855,14.441428571428572,0,0,0,0,0,Normal
2024-01-09,10,Campaign_10,efficient_low_scale,Display,South,Mobile,10782,586,98,530.91,8650.6,600.61,0.0543,0.1672,5.42,15.29,0.884,,654.852857142857,0.05505714285714286,0.15857142857142856,15.11,0,0,0,0,0,Normal
2024-01-10,10,Campaign_10,efficient_low_scale,Display,South,Mobile,19256,1400,272,1450.49,29835.13,1728.66,0.0727,0.1943,5.33,19.57,0.8391,,802.9014285714286,0.05921428571428571,0.16368571428571427,14.87857142857143,1,0,0,0,1,Moderate
2024-01-11,10,Campaign_10,efficient_low_scale,Display,South,Mobile,14853,1103,168,740.63,16172.84,868.61,0.0743,0.1523,4.41,20.84,0.8527,,832.6085714285715,0.06228571428571429,0.16634285714285715,15.704285714285714,0,0,0,0,0,Normal
2024-01-12,10,Campaign_10,efficient_low_scale,Display,South,Mobile,15566,644,106,791.65,7529.95,1040.58,0.0414,0.1646,7.47,8.51,0.7608,,854.2671428571429,0.060442857142857145,0.16364285714285715,13.672857142857142,0,1,0,0,1,Moderate
2024-01-13,10,Campaign_10,efficient_low_scale,Display,South,Mobile,20420,1579,233,1150.76,24183.04,1424.28,0.0773,0.1476,4.94,20.01,0.808,,935.7328571428571,0.06418571428571428,0.16044285714285714,15.318571428571428,0,0,0,0,0,Normal
2024-01-14,10,Campaign_10,efficient_low_scale,Display,South,Mobile,9045,647,110,829.95,12566.66,1037.4,0.0715,0.17,7.55,14.14,0.8,,930.78,0.06552857142857142,0.1617,15.76,0,0,0,0,0,Normal
2024-01-15,10,Campaign_10,efficient_low_scale,Display,South,Mobile,8086,416,68,350.87,5112.75,425.39,0.0514,0.1635,5.16,13.57,0.8248,,835.0371428571428,0.06327142857142858,0.16564285714285715,15.989999999999998,0,0,0,0,0,Normal
2024-01-16,10,Campaign_10,efficient_low_scale,Display,South,Mobile,7114,416,52,448.68,5517.7,602.64,0.0585,0.125,8.63,11.3,0.7445,,823.2900000000001,0.06387142857142857,0.1596142857142857,15.42,0,0,0,0,0,Normal
2024-01-17,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12097,611,87,616.54,10300.9,771.2,0.0505,0.1424,7.09,15.71,0.7995,,704.1542857142857,0.0607,0.15219999999999997,14.86857142857143,0,0,0,0,0,Normal
2024-01-18,10,Campaign_10,efficient_low_scale,Display,South,Mobile,7486,435,86,280.05,7851.88,343.28,0.0581,0.1977,3.26,27.04,0.8158,,638.3571428571429,0.058385714285714284,0.1586857142857143,15.754285714285714,0,0,0,0,0,Normal
2024-01-19,10,Campaign_10,efficient_low_scale,Display,South,Mobile,18185,1410,260,1805.45,26788.51,2122.99,0.0775,0.1844,6.94,13.84,0.8504,,783.1857142857143,0.06354285714285714,0.16151428571428572,16.515714285714285,1,0,0,0,1,Moderate
2024-01-20,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12116,610,85,853.12,6908.42,1002.9,0.0503,0.1393,10.04,7.1,0.8507,,740.6657142857142,0.059685714285714286,0.16032857142857143,14.671428571428569,0,0,0,0,0,Normal
2024-01-21,10,Campaign_10,efficient_low_scale,Display,South,Mobile,9510,557,86,690.54,9835.69,831.96,0.0586,0.1544,8.03,13.24,0.83,,720.75,0.05784285714285714,0.1581,14.542857142857144,0,0,0,0,0,Normal
2024-01-22,10,Campaign_10,efficient_low_scale,Display,South,Mobile,9138,385,66,479.72,6634.39,591.91,0.0421,0.1714,7.27,12.83,0.8105,,739.157142857143,0.056514285714285704,0.15922857142857144,14.437142857142858,0,0,0,0,0,Normal
2024-01-23,10,Campaign_10,efficient_low_scale,Display,South,Mobile,10667,632,102,872.28,13050.52,1136.39,0.0592,0.1614,8.55,13.96,0.7676,,799.6714285714286,0.056614285714285714,0.16442857142857142,14.817142857142857,0,0,0,0,0,Normal
2024-01-24,10,Campaign_10,efficient_low_scale,Display,South,Mobile,15024,775,145,705.33,12961.79,839.93,0.0516,0.1871,4.86,17.38,0.8397,,812.3557142857143,0.05677142857142857,0.17081428571428572,15.055714285714284,0,0,0,0,0,Normal
2024-01-25,10,Campaign_10,efficient_low_scale,Display,South,Mobile,11944,615,102,659.95,11541.5,810.82,0.0515,0.1659,6.47,16.49,0.8139,,866.6271428571428,0.055828571428571436,0.16627142857142857,13.54857142857143,0,0,0,0,0,Normal
2024-01-26,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13279,849,106,1411.08,13344.28,1658.85,0.0639,0.1249,13.31,8.46,0.8506,Spend Spike,810.2885714285713,0.05388571428571428,0.1577714285714286,12.78,0,0,0,0,0,Normal
2024-01-27,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13320,1017,173,668.7,21545.48,748.56,0.0764,0.1701,3.87,31.22,0.8933,,783.9428571428572,0.057614285714285715,0.16217142857142858,16.225714285714286,0,0,0,0,0,Normal
2024-01-28,10,Campaign_10,efficient_low_scale,Display,South,Mobile,10395,546,78,394.12,6695.41,505.74,0.0525,0.1429,5.05,15.99,0.7793,,741.5971428571429,0.056742857142857143,0.1605285714285714,16.61857142857143,0,0,0,0,0,Normal
2024-01-29,10,Campaign_10,efficient_low_scale,Display,South,Mobile,8738,501,67,377.2,7780.43,487.27,0.0573,0.1337,5.63,19.63,0.7741,,726.9514285714286,0.05891428571428571,0.15514285714285717,17.59,0,0,0,0,0,Normal
2024-01-30,10,Campaign_10,efficient_low_scale,Display,South,Mobile,14585,1081,130,1458.62,9928.97,1780.56,0.0741,0.1203,11.22,5.81,0.8192,,810.7142857142857,0.06104285714285714,0.14927142857142855,16.425714285714285,0,0,0,0,0,Normal
2024-01-31,10,Campaign_10,efficient_low_scale,Display,South,Mobile,15729,938,179,1168.15,12569.27,1408.14,0.0596,0.1908,6.53,9.76,0.8296,,876.8314285714285,0.06218571428571429,0.1498,15.337142857142855,0,0,0,0,0,Normal
2024-02-01,10,Campaign_10,efficient_low_scale,Display,South,Mobile,14565,948,171,1149.18,15625.24,1494.27,0.0651,0.1804,6.72,12.6,0.7691,,946.7214285714286,0.06412857142857144,0.15187142857142857,14.781428571428572,0,0,0,0,0,Normal
2024-02-02,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13972,1105,150,853.38,13126.8,1019.65,0.0791,0.1357,5.69,14.38,0.8369,,867.0500000000001,0.0663,0.15341428571428573,15.627142857142857,0,0,0,0,0,Normal
2024-02-03,10,Campaign_10,efficient_low_scale,Display,South,Mobile,7302,565,69,434.04,7172.78,512.09,0.0774,0.1221,6.29,15.53,0.8476,,833.5271428571428,0.06644285714285714,0.14655714285714286,13.385714285714286,0,0,0,0,0,Normal
2024-02-04,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13937,959,181,1077.21,18225.87,1199.33,0.0688,0.1887,5.95,15.92,0.8982,,931.1114285714285,0.06877142857142857,0.15309999999999999,13.375714285714285,0,0,0,0,0,Normal
2024-02-05,10,Campaign_10,efficient_low_scale,Display,South,Mobile,7155,395,20,333.58,2111.58,409.12,0.0552,0.0506,16.68,5.33,0.8154,Conversion Drop,924.88,0.06847142857142859,0.14122857142857143,11.332857142857142,0,0,1,0,1,Moderate
2024-02-06,10,Campaign_10,efficient_low_scale,Display,South,Mobile,16969,833,158,1344.3,18195.85,1508.26,0.0491,0.1897,8.51,12.54,0.8913,Spend Spike,908.5485714285714,0.0649,0.15114285714285716,12.294285714285715,0,0,0,0,0,Normal
2024-02-07,10,Campaign_10,efficient_low_scale,Display,South,Mobile,10399,588,84,529.25,8445.07,710.38,0.0565,0.1429,6.3,14.96,0.745,,817.277142857143,0.06445714285714285,0.1443,13.037142857142857,0,0,0,0,0,Normal
2024-02-08,10,Campaign_10,efficient_low_scale,Display,South,Mobile,8317,374,70,332.76,7673.97,382.58,0.045,0.1872,4.75,22.06,0.8698,,700.6457142857143,0.061585714285714285,0.14527142857142858,14.388571428571428,0,0,0,0,0,Normal
2024-02-09,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13479,774,139,977.05,16162.17,1208.58,0.0574,0.1796,7.03,15.54,0.8084,,718.3128571428571,0.05848571428571429,0.15154285714285717,14.554285714285713,0,0,0,0,0,Normal
2024-02-10,10,Campaign_10,efficient_low_scale,Display,South,Mobile,17512,928,146,1208.19,10572.86,1462.44,0.053,0.1573,8.28,7.75,0.8261,,828.9057142857143,0.05499999999999999,0.15657142857142858,13.442857142857141,0,0,0,0,0,Normal
2024-02-11,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13193,463,143,524.87,17831.33,1447.32,0.0351,0.3089,3.67,32.97,0.3626,CTR Drop,750.0,0.050185714285714285,0.17374285714285717,15.87857142857143,0,1,0,0,1,Moderate
2024-02-12,10,Campaign_10,efficient_low_scale,Display,South,Mobile,16335,906,133,2260.7,10118.18,2648.03,0.0555,0.1468,17.0,3.48,0.8537,Spend Spike,1025.3028571428572,0.050228571428571435,0.18748571428571428,15.614285714285714,1,0,0,0,1,Moderate
2024-02-13,10,Campaign_10,efficient_low_scale,Display,South,Mobile,9432,703,97,465.97,8864.28,578.7,0.0745,0.138,4.8,18.02,0.8052,,899.8271428571428,0.05385714285714286,0.1801,16.397142857142857,0,0,0,0,0,Normal
2024-02-14,10,Campaign_10,efficient_low_scale,Display,South,Mobile,6906,443,70,280.0,9034.15,318.66,0.0641,0.158,4.0,31.26,0.8787,,864.22,0.05494285714285714,0.18225714285714287,18.725714285714286,0,0,0,0,0,Normal
2024-02-15,10,Campaign_10,efficient_low_scale,Display,South,Mobile,11357,743,116,959.02,14502.05,1091.77,0.0654,0.1561,8.27,14.12,0.8784,,953.6857142857143,0.057857142857142864,0.17781428571428573,17.591428571428573,0,0,0,0,0,Normal
2024-02-16,10,Campaign_10,efficient_low_scale,Display,South,Mobile,14034,782,134,1129.76,16878.49,1296.31,0.0557,0.1714,8.43,13.94,0.8715,Spend Spike,975.5014285714286,0.057614285714285715,0.17664285714285716,17.36285714285714,0,0,0,0,0,Normal
2024-02-17,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12480,913,131,889.44,11314.16,1175.8,0.0732,0.1435,6.79,11.72,0.7565,,929.9657142857143,0.0605,0.1746714285714286,17.93,0,0,0,0,0,Normal
2024-02-18,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13374,570,107,650.75,12488.07,1483.03,0.0426,0.1877,6.08,18.19,0.4388,CTR Drop,947.9485714285713,0.06157142857142857,0.15735714285714283,15.818571428571428,0,1,0,0,1,Moderate
2024-02-19,10,Campaign_10,efficient_low_scale,Display,South,Mobile,18812,762,92,1050.32,7662.41,1286.52,0.0405,0.1207,11.42,6.3,0.8164,,775.0371428571428,0.05942857142857143,0.15362857142857142,16.22142857142857,0,1,0,0,1,Moderate
2024-02-20,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12897,896,131,2665.11,12571.55,3128.08,0.0695,0.1462,20.34,3.72,0.852,Spend Spike,1089.2,0.05871428571428572,0.1548,14.178571428571429,1,0,0,0,1,Moderate
2024-02-21,10,Campaign_10,efficient_low_scale,Display,South,Mobile,11954,496,98,488.85,11305.3,544.59,0.0415,0.1976,4.99,22.13,0.8976,,1119.0357142857142,0.05548571428571429,0.16045714285714285,12.874285714285715,0,0,0,0,0,Normal
2024-02-22,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13517,668,127,405.7,10424.66,508.48,0.0494,0.1901,3.19,24.7,0.7979,,1039.99,0.053200000000000004,0.16531428571428572,14.385714285714286,0,0,0,0,0,Normal
2024-02-23,10,Campaign_10,efficient_low_scale,Display,South,Mobile,7610,506,82,696.03,9302.03,783.92,0.0665,0.1621,8.49,12.36,0.8879,,978.0285714285714,0.05474285714285715,0.16398571428571426,14.16,0,0,0,0,0,Normal
2024-02-24,10,Campaign_10,efficient_low_scale,Display,South,Mobile,14461,1103,203,719.89,22645.54,955.2,0.0763,0.184,3.55,30.46,0.7537,,953.8071428571429,0.055185714285714296,0.1697714285714286,16.837142857142858,0,0,0,0,0,Normal
2024-02-25,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13674,771,122,506.06,10576.01,676.24,0.0564,0.1582,4.15,19.9,0.7483,,933.1371428571427,0.05715714285714286,0.16555714285714287,17.08142857142857,0,0,0,0,0,Normal
2024-02-26,10,Campaign_10,efficient_low_scale,Display,South,Mobile,9478,578,104,349.15,13006.81,469.97,0.061,0.1799,3.36,36.25,0.7429,,832.97,0.06008571428571429,0.1740142857142857,21.359999999999996,0,0,0,0,0,Normal
2024-02-27,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12436,629,122,739.68,14057.92,895.57,0.0506,0.194,6.06,18.01,0.8259,,557.9085714285713,0.05738571428571428,0.18084285714285714,23.40142857142857,0,0,0,0,0,Normal
2024-02-28,10,Campaign_10,efficient_low_scale,Display,South,Mobile,10009,496,70,623.16,7354.14,735.09,0.0496,0.1411,8.9,10.8,0.8477,,577.0957142857143,0.05854285714285714,0.17277142857142858,21.782857142857146,0,0,0,0,0,Normal
2024-02-29,10,Campaign_10,efficient_low_scale,Display,South,Mobile,15540,1075,164,1186.13,18361.24,1354.15,0.0692,0.1526,7.23,14.48,0.8759,,688.5857142857143,0.06137142857142857,0.1674142857142857,20.322857142857142,0,0,0,0,0,Normal
2024-03-01,10,Campaign_10,efficient_low_scale,Display,South,Mobile,16394,836,160,1048.58,14524.15,1302.73,0.051,0.1914,6.55,12.85,0.8049,,738.9499999999999,0.05915714285714286,0.1716,20.392857142857146,0,0,0,0,0,Normal
2024-03-02,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13100,732,106,1013.94,8276.99,1238.4,0.0559,0.1448,9.57,7.16,0.8188,,780.9571428571428,0.056242857142857136,0.16599999999999998,17.064285714285713,0,0,0,0,0,Normal
2024-03-03,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13151,725,116,785.94,12016.84,963.75,0.0551,0.16,6.78,14.29,0.8155,,820.9399999999999,0.05605714285714286,0.16625714285714288,16.262857142857143,0,0,0,0,0,Normal
2024-03-04,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13070,923,179,1253.29,16493.25,1550.07,0.0706,0.1939,7.0,12.16,0.8085,,950.102857142857,0.05742857142857143,0.16825714285714286,12.821428571428571,0,0,0,0,0,Normal
2024-03-05,10,Campaign_10,efficient_low_scale,Display,South,Mobile,11586,690,107,833.69,10188.54,1105.17,0.0596,0.1551,7.79,11.22,0.7544,,963.5328571428572,0.05871428571428571,0.1627,11.85142857142857,0,0,0,0,0,Normal
2024-03-06,10,Campaign_10,efficient_low_scale,Display,South,Mobile,15225,698,117,734.71,13207.21,975.74,0.0458,0.1676,6.28,16.98,0.753,,979.4685714285715,0.058171428571428575,0.1664857142857143,12.734285714285715,0,0,0,0,0,Normal
2024-03-07,10,Campaign_10,efficient_low_scale,Display,South,Mobile,17181,1058,208,850.79,25273.71,1057.0,0.0616,0.1966,4.09,28.71,0.8049,,931.5628571428571,0.05708571428571428,0.17277142857142858,14.767142857142858,0,0,0,0,0,Normal
2024-03-08,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12711,897,128,1175.15,11785.09,1497.11,0.0706,0.1427,9.18,9.03,0.7849,,949.6442857142857,0.059885714285714285,0.1658142857142857,14.221428571428572,0,0,0,0,0,Normal
2024-03-09,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13191,960,184,667.98,18752.54,816.64,0.0728,0.1917,3.63,27.07,0.818,,900.2214285714286,0.06230000000000001,0.17251428571428568,17.065714285714286,0,0,0,0,0,Normal
2024-03-10,10,Campaign_10,efficient_low_scale,Display,South,Mobile,19922,1444,271,1922.65,23283.54,2269.05,0.0725,0.1877,7.09,11.11,0.8473,,1062.6085714285714,0.0647857142857143,0.17647142857142858,16.611428571428572,1,0,0,0,1,Moderate
2024-03-11,10,Campaign_10,efficient_low_scale,Display,South,Mobile,15447,1062,165,854.95,13435.09,940.53,0.0688,0.1554,5.18,14.71,0.909,,1005.7028571428572,0.06452857142857142,0.17097142857142858,16.975714285714286,0,0,0,0,0,Normal
2024-03-12,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13129,727,115,1433.27,10262.91,1755.76,0.0554,0.1582,12.46,6.16,0.8163,Spend Spike,1091.357142857143,0.06392857142857143,0.1714142857142857,16.252857142857145,0,0,0,0,0,Normal
2024-03-13,10,Campaign_10,efficient_low_scale,Display,South,Mobile,12611,722,130,1006.52,14240.47,1163.03,0.0573,0.1801,7.74,13.15,0.8654,,1130.1871428571428,0.06557142857142857,0.17320000000000002,15.705714285714285,0,0,0,0,0,Normal
2024-03-14,10,Campaign_10,efficient_low_scale,Display,South,Mobile,9137,549,20,453.92,2538.11,581.29,0.0601,0.0364,22.7,4.59,0.7809,Conversion Drop,1073.4914285714287,0.06535714285714286,0.1503142857142857,12.26,0,0,1,0,1,Moderate
2024-03-15,10,Campaign_10,efficient_low_scale,Display,South,Mobile,8762,556,106,624.14,9639.97,811.63,0.0635,0.1906,5.89,14.45,0.769,,994.7757142857143,0.06434285714285715,0.15715714285714286,13.034285714285716,0,0,0,0,0,Normal
2024-03-16,10,Campaign_10,efficient_low_scale,Display,South,Mobile,13707,915,115,736.89,12975.92,884.71,0.0668,0.1257,6.41,16.61,0.8329,,1004.62,0.06348571428571428,0.14772857142857143,11.540000000000001,0,0,0,0,0,Normal
2024-03-17,10,Campaign_10,efficient_low_scale,Display,South,Mobile,7592,395,58,257.98,7502.94,326.02,0.052,0.1468,4.45,28.08,0.7913,,766.8100000000001,0.06055714285714286,0.1418857142857143,13.964285714285714,0,0,0,0,0,Normal
2024-03-18,10,Campaign_10,efficient_low_scale,Display,South,Mobile,8634,529,83,614.85,6148.69,709.32,0.0613,0.1569,7.41,9.0,0.8668,,732.51,0.05948571428571429,0.14210000000000003,13.148571428571428,0,0,0,0,0,Normal
